Date,portfolio_nav,benchmark_nav,COWZ_weight,QQQ_weight,VYMI_weight,QLEIX_weight,BOND_weight,vix_slope,event
2017-04-12,105959.18158471605,104354.5297837912,0.3489134346666045,0.34928972080444404,0.15051518421470553,0.10031288768058715,0.05096877263365868,-0.49000072479248047,
2017-04-13,105351.8107606671,103676.76201426807,0.3479244628483552,0.34990801762861873,0.15042765337694647,0.10051588695803268,0.05122397918804695,-0.21000003814697266,
2017-04-17,106067.19919892275,104595.29130007229,0.34788078042572484,0.35042651635661637,0.1504617638716793,0.1002853030290597,0.05094563631691987,0.19999980926513672,
2017-04-18,105780.06936387472,104283.17304084504,0.3478742841047347,0.3508432577651078,0.14959332104914072,0.10040798968090828,0.05128114740010852,0.3400001525878906,
2017-04-19,105924.43785077454,104091.43553975833,0.34916355229368345,0.3509255789211464,0.14846430814135594,0.10034579079861349,0.051100769845200684,0.14999961853027344,
2017-04-20,106903.24700180818,104938.65503299008,0.35003914850579776,0.35062139535820336,0.14874004472068197,0.10001886525358904,0.05058054616172792,0.38000011444091797,
2017-04-21,106742.3973424547,104604.25099638476,0.34904552693749946,0.35107020177640885,0.14891453748227002,0.10031775597663625,0.05065197782718542,0.11999988555908203,
2017-04-24,108049.90038764146,105754.65252771814,0.3482792389158344,0.3510080469358181,0.15069110999325477,0.10012853522328415,0.049893068931808504,2.059999465942383,
2017-04-25,108468.44110747772,106370.01542554528,0.34746528539392646,0.3521816859632046,0.15120835245064995,0.099669267765781,0.049475408426437974,2.0900001525878906,
2017-04-26,108502.29866672531,106303.11896809965,0.34907839449990147,0.35157670583977596,0.15020923834562083,0.09963816650636059,0.04949749480834117,2.1299991607666016,
2017-04-27,108686.71306866356,106392.30120292335,0.3482217371697293,0.3530869779222275,0.14963761230680767,0.09954186626291112,0.049511806338324436,2.440000534057617,
2017-04-28,108451.32589633137,106160.45243258103,0.34610245351070645,0.3544790406462928,0.15006007268408686,0.09975791598138753,0.04960051717752637,2.1100006103515625,
2017-05-01,108884.33085829689,106427.97566186529,0.3448184308631649,0.35621088058373807,0.1500422072202959,0.09950647682234451,0.04942200451045671,2.520000457763672,
2017-05-02,109084.60275772339,106468.11040630775,0.3445410798824212,0.35615277364447384,0.1504756715888561,0.09954126934670618,0.049289205537542714,2.239999771118164,
2017-05-03,108739.17795996078,106338.79342704159,0.34435377756158797,0.3561403442046507,0.15036910411652588,0.09978474982330689,0.04935202429392857,2.4099998474121094,
2017-05-04,108916.99554000342,106463.64229574495,0.3441082717552262,0.35568876597081484,0.15097468164359318,0.09998489913073735,0.049243381499628376,2.369999885559082,
2017-05-05,109589.91730590706,106882.78393179801,0.34535180756083966,0.35479437061084507,0.1514976183118047,0.09944311699978858,0.04891308651672197,2.280000686645508,
2017-05-08,109449.92718081106,106864.95061485819,0.34461192440471633,0.3560230436758351,0.1507235331955848,0.09964256172222255,0.048998937001641235,2.8199996948242188,
2017-05-09,109672.21855489837,106766.84780903342,0.34509264543684715,0.3565388751020245,0.15012824250389922,0.09936849196857729,0.04887174498865186,2.75,
2017-05-10,109801.86283532546,106958.56965999557,0.3452085965215037,0.35632374999526695,0.15047677219365707,0.09925116648514981,0.04873971480442246,2.6999998092651367,
2017-05-11,109418.62786200293,106740.12522134167,0.34352868325177927,0.3572876402818967,0.150732728895585,0.0995265159642157,0.048924431606523315,2.4099998474121094,
2017-05-12,109239.86712073328,106561.76857675656,0.3410655588384328,0.35867457135861724,0.15188611772622462,0.09918261922538744,0.04919113285133781,2.570000648498535,
2017-05-15,109687.6736706717,107150.32281120685,0.34176906050452327,0.35834412554428974,0.15225595969681208,0.09870558879114444,0.048925265463230456,2.359999656677246,
2017-05-16,109799.23565169262,107052.22783044436,0.3398906864716822,0.3594733316739377,0.15309015302562273,0.09860529855726423,0.04894053027149322,2.0,
2017-05-17,107852.78424220227,105152.7017866417,0.33998970800377165,0.35665587028132767,0.153765756210508,0.09950493792453384,0.050083727579858836,0.010000228881835938,
2017-05-18,108010.63709458351,105576.3037081953,0.3390271919517751,0.35924922096094103,0.15278099742474197,0.09899341161817103,0.04994917804437086,0.3100004196166992,
2017-05-19,108804.25016995716,106262.97639859491,0.3403180744882449,0.35813579105727145,0.1533217939977193,0.09863479215421078,0.04958954830255353,1.4499998092651367,
2017-05-22,109332.55596595214,106802.52226797536,0.339987904966325,0.3594046396879758,0.15335606236193483,0.0978688325583048,0.049382560425459444,2.0299997329711914,
2017-05-23,109320.40825791414,107038.84697394278,0.3394999435679011,0.3598065792287309,0.1532156087038684,0.09816908637671094,0.049308782122788684,2.179999351501465,
2017-05-24,109496.05308123425,107288.55253641178,0.3383516572352864,0.36088184676329427,0.15324799369366263,0.0982282953799124,0.04929020692784439,2.5699996948242188,
2017-05-25,110189.22057105476,107801.33669278907,0.3390398518689256,0.3616646135719963,0.1522118611643756,0.09811277405221923,0.048970899342483304,2.520000457763672,
2017-05-26,110137.33025049506,107779.05874047328,0.3385472935367573,0.362476718299475,0.15173049129845417,0.09815899909948515,0.049086497765828414,2.6299991607666016,
2017-05-30,110221.9834494531,107685.40839508678,0.33828728087413257,0.3625059583474702,0.15142173529859682,0.09865760517406894,0.04912742030573153,2.359999656677246,
2017-05-31,110027.68679646568,107658.6545071459,0.33718699157797466,0.36301772529496873,0.151559170110432,0.0989755863252414,0.04926052669138324,2.2200002670288086,
2017-06-01,110883.05377609245,108514.81804656555,0.3402875350225342,0.3616196148808416,0.1510946209860056,0.09814075538275135,0.04885747372786728,2.5299997329711914,
2017-06-02,111566.02283314442,108875.97597111175,0.3388483227350104,0.3635106966434974,0.15118801854041372,0.09775262080389206,0.04870034127718646,2.7100000381469727,
2017-06-05,111317.16375048822,108795.6751819777,0.33831514485638486,0.36424716378931876,0.15083611462989466,0.09782907186801595,0.048772504856385776,2.780000686645508,
2017-06-06,110879.66353703175,108447.91376405764,0.33771921846769376,0.36423118189159936,0.1508579961290653,0.09814375611897053,0.04904784739267109,2.630000114440918,
2017-06-07,111027.87707445506,108648.57183614539,0.3367764675950199,0.3651708265160354,0.15075203972187937,0.098368889871811,0.048931776295254324,2.6999998092651367,
2017-06-08,111219.40459819866,108702.06396190259,0.3375788986443802,0.3649231496596571,0.15030190847317085,0.09841282538984455,0.048783217832947284,2.6000003814697266,
2017-06-09,110215.59642842892,108537.08034875678,0.34117498887978553,0.35903887967999026,0.15116623791895684,0.09945264111254391,0.0491672524087235,2.260000228881836,
2017-06-12,109912.51129731663,108514.81804656555,0.34202427939181707,0.35809978486072314,0.15117344619430315,0.09936711375008568,0.04933537580307097,1.8400001525878906,
2017-06-13,110526.87319713172,109045.40421963354,0.34152709815761306,0.3589996659300049,0.15150728050694023,0.09888633282064051,0.04907962258480129,2.309999465942383,
2017-06-14,110163.03116062918,108907.18231949088,0.34068558193738985,0.3586199102220465,0.15182973168950836,0.09942830273628525,0.04943647341477013,2.130000114440918,
2017-06-15,109660.81525041813,108697.62715158891,0.3410665592248488,0.3586640048493175,0.15096494978083355,0.09973942002560707,0.04956506611939311,2.010000228881836,
2017-06-16,109492.14638993825,108721.33709030224,0.3402797146224622,0.35765794772768766,0.15252785311343176,0.09989306514879912,0.04964141938761926,2.3299999237060547,
2017-06-19,110586.116959822,109626.46986948031,0.33964210625010693,0.3600410566313736,0.15168951438724135,0.09947697992135485,0.04915034280992332,2.0299997329711914,
2017-06-20,109773.0069101338,108887.15016004992,0.33913422921657105,0.3598674033332675,0.15104226724633238,0.10035792162861044,0.04959817857521865,1.8299999237060547,
2017-06-21,110042.95011692157,108860.25542098796,0.3375318573402834,0.36253957474434717,0.15029632731790796,0.10018360075469401,0.04944863984276742,2.010000228881836,
2017-06-22,110389.98411177273,108810.97317873828,0.3392042040837734,0.361297067337661,0.15032761424512867,0.09986865265982633,0.04930246167361061,2.140000343322754,
2017-06-23,110580.13660920254,108940.93963817382,0.339270653453276,0.3620599455846383,0.15030386502902027,0.09912478400473705,0.049240751928328365,2.339999198913574,
2017-06-26,110735.6659274845,109012.60938361124,0.34112972734432945,0.35986189179172257,0.15098242832538142,0.09877130390649749,0.04925464863206905,2.3700008392333984,
2017-06-27,109915.21834296618,108134.41046880653,0.34279702126659817,0.355971806251695,0.15218169153309077,0.09958053133763739,0.04946894961097873,1.8999996185302734,
2017-06-28,110905.77130960113,109102.21417179816,0.3416856398281171,0.3578786276550033,0.1524436984109124,0.09890505219963762,0.049086981906329624,2.369999885559082,
2017-06-29,109657.86839044174,108143.34668993215,0.34251019034587726,0.35566978796177945,0.15288143952649585,0.09938149563372678,0.049557086532120646,1.7100000381469727,
2017-06-30,109827.34795092576,108344.98289480511,0.35,0.35,0.15,0.10000000000000002,0.05000000000000002,1.9600000381469727,rebalance
2017-07-03,109702.89481107166,108528.68405692859,0.3521390305070272,0.3467056722697468,0.15065026864199632,0.10047670621380811,0.05002832236742153,2.0900001525878906,
2017-07-05,110035.63388526264,108779.6181541758,0.3505398406828626,0.34905827313992527,0.150051143168299,0.10053502026025803,0.049815722748655096,2.2400007247924805,
2017-07-06,109028.51989756976,107784.87276174854,0.34843877971671816,0.349106302249184,0.15050726787591592,0.10160988723703304,0.05033776292114886,1.5699996948242188,
2017-07-07,109771.64237041133,108483.89340042855,0.34857071101011006,0.3504828457301407,0.1499561899917614,0.10113983156219562,0.04985042170579223,2.330000877380371,
2017-07-10,109945.46383950487,108600.38510261514,0.34658908765512897,0.3522148935230567,0.15000651601331802,0.10134238352361907,0.04984711928487714,2.2400007247924805,
2017-07-11,110120.31452547145,108519.74001074069,0.34643927515640327,0.3526448115335618,0.1501270371301216,0.10096433895591389,0.0498245372239994,2.2699995040893555,
2017-07-12,110973.0629142185,109335.22887642044,0.3454593040222169,0.3540873654360796,0.1505158136784977,0.10033215443357725,0.04960536242962854,2.479999542236328,
2017-07-13,111413.56123122685,109518.94568866848,0.34640235981337675,0.35346449330687085,0.15051162023595152,0.10022161960813733,0.04939990703566352,2.65000057220459,
2017-07-14,112075.2979795007,110029.72662910169,0.34612777220485386,0.35414324404011593,0.15079771965566782,0.0997720915895469,0.04915917250981554,2.719999313354492,
2017-07-17,112275.51401491165,110016.30664728869,0.34760523402901083,0.35368603133416654,0.15002455177347793,0.09959417236291959,0.04909001050042516,2.4600000381469727,
2017-07-18,112228.08049585995,110074.5642359754,0.3447396436137016,0.35619953607870164,0.15019357967324448,0.09963626612458193,0.04923097450977035,2.359999656677246,
2017-07-19,112969.53611499531,110670.48967909499,0.3456258553708044,0.3559382635770223,0.15007022252242622,0.09947618578825035,0.048889472741496735,2.2100000381469727,
2017-07-20,112997.3241755497,110719.78757146923,0.344864469156162,0.3563201733250573,0.1503129844205753,0.09959277525323851,0.04890959784496694,2.4600000381469727,
2017-07-21,112838.70353052602,110621.23091203214,0.3448281799545318,0.3566725552395788,0.15001087025102797,0.09945025316197867,0.04903814139288277,2.700000762939453,
2017-07-24,112928.0705837598,110594.33617297019,0.34429500881722663,0.3580226698199831,0.14970564514702922,0.09901866592719939,0.048958010288561664,2.609999656677246,
2017-07-25,113185.94845097873,110863.17401271776,0.3466274713806793,0.3562939522670951,0.14978328719289016,0.0985818155541221,0.04871347360521337,2.619999885559082,
2017-07-26,113347.24315630125,110867.64994834286,0.3453561243557825,0.356944965824148,0.1503136236624542,0.09872280126575057,0.04866248489186477,2.5099992752075195,
2017-07-27,112905.2068821373,110764.58605303155,0.3456145677293871,0.3560915374377122,0.15045900618730448,0.09896812324516994,0.04886676540042628,2.310000419616699,
2017-07-28,112846.00520995894,110634.65871890742,0.3454571771866119,0.355981395207404,0.15058458011330672,0.09902004425360587,0.048956803239071506,2.2899999618530273,
2017-07-31,112841.06315241306,110571.91736953333,0.34625397759981436,0.3544873623633744,0.15089456292225492,0.09937753911650145,0.048986557998054917,2.2100000381469727,
2017-08-01,113022.37999143594,110818.38335621773,0.34530821530955275,0.3547339792658075,0.1514912656936128,0.09942967546639217,0.0490368642646348,2.309999465942383,
2017-08-02,113065.70778879273,110872.12588396795,0.34400587651881753,0.35556136418273226,0.15166609788584823,0.0997440014699096,0.04902265994269235,2.280000686645508,
2017-08-03,113005.86119532063,110657.06187221971,0.34470830329582985,0.35436582990187304,0.15160660838557932,0.1002199992720216,0.04909925914469622,2.3000001907348633,
2017-08-04,112918.9327454613,110858.66677684354,0.3439322307150921,0.3552816012389751,0.15172331979202786,0.09994423008174964,0.04911861817215523,2.7200002670288086,
2017-08-07,113428.73470506047,111064.81021759073,0.3440711599786512,0.35592527733605717,0.15135710682625228,0.09977610074689973,0.04887035511213969,2.729999542236328,
2017-08-08,113367.79056469825,110791.46514196893,0.34451543232729653,0.3555008536068576,0.150913535972549,0.10025156182158167,0.048818616271715236,2.239999771118164,
2017-08-09,113135.53185942865,110787.00485646841,0.3439234706140426,0.3557617224498056,0.15075781655627404,0.10052782130116321,0.04902916907871456,2.380000114440918,
2017-08-10,111170.3515650533,109223.1974597344,0.3432595488753783,0.3542879527097547,0.15095931887003813,0.1015879475911164,0.04990523195371241,0.1699981689453125,
2017-08-11,111539.97150665385,109384.52676879469,0.3426492315291575,0.3557931549959656,0.15064087599458842,0.10103693143038989,0.04987980604989861,0.8799991607666016,
2017-08-14,112582.89406751443,110468.85347422202,0.34273922419500363,0.3570366470564117,0.14997754239655026,0.1008796983540488,0.04936688799798557,1.5900001525878906,
2017-08-15,112437.62027718319,110455.42566734675,0.34148251380545347,0.3577462545123372,0.15010100321036404,0.1013644641615851,0.049305764310260146,1.859999656677246,
2017-08-16,112771.75962421921,110648.11000096954,0.34138315651098666,0.35730523923438917,0.15068372053987394,0.10141749239851813,0.04921039131623208,1.8400001525878906,
2017-08-17,111100.93160342485,108922.98112023748,0.3414894117421999,0.355263558947327,0.15095883464424506,0.10222532097117518,0.050062873695052836,0.5899991989135742,
2017-08-18,110883.82580395568,108752.73124017613,0.34016946896015515,0.3557070022194317,0.15184813291663107,0.10213795605098235,0.050137439852799705,1.3899993896484375,
2017-08-21,110868.70311351946,108837.87574286251,0.3400832474666112,0.3553022851420166,0.1519401043508991,0.10251132867258256,0.05016303436789057,1.8000001907348633,
2017-08-22,112102.85892034964,109975.99192641374,0.3405353974103381,0.3567469019981825,0.1511600184925232,0.10195153557478416,0.04960614652417202,2.2799997329711914,
2017-08-23,111864.46919932606,109581.65573779344,0.3404989096569596,0.35623392201139586,0.1513879872726082,0.10209754916638099,0.04978163189265537,2.0799999237060547,
2017-08-24,111764.3090009104,109326.2613550457,0.34084355018768103,0.3555035414373143,0.15171211134967477,0.10218904627197464,0.0497517507533552,2.160000801086426,
2017-08-25,112155.30230128688,109581.65573779344,0.34260423562351255,0.3535171298712218,0.15216936013802404,0.10211704116792773,0.04959223319931387,2.7100000381469727,
2017-08-28,112176.56871294716,109586.15514860538,0.3418840588754598,0.35454564857543736,0.15197620925463848,0.10195559737366731,0.04963848592079708,2.6700000762939453,
2017-08-29,112093.14874102373,109711.60654710441,0.3404336942546029,0.3562049273431471,0.15168995405469543,0.1018892614965809,0.04978216285097367,2.4200000762939453,
2017-08-30,112840.6442254547,110231.37065903693,0.34091420810619133,0.35800296738425685,0.15019501075495678,0.10142620882778759,0.04946160492680743,2.9200000762939453,
2017-08-31,113679.69608499316,110894.5446874048,0.3404668556063489,0.3591686054116959,0.1501056757557547,0.10109825022186016,0.0491606130043404,3.2100000381469727,
2017-09-01,113921.25269565635,111051.3667605909,0.34180951830281336,0.35791677496269,0.1503884037272998,0.10088388327899644,0.04900141972820036,3.4600000381469727,
2017-09-05,113153.32750134425,110253.7816374115,0.34218061822903034,0.35711239320090377,0.15031521041362358,0.10086418076136548,0.049527597395076804,2.3500003814697266,
2017-09-06,113643.83182675652,110630.17495822004,0.3429025719343337,0.3566524744948606,0.15054696646972687,0.10063924183665207,0.049258745264426744,2.7699995040893555,
2017-09-07,113843.38433874348,110616.70802603336,0.34204331445813696,0.35686141327563226,0.1511158426591128,0.10074286370987853,0.04923656589723947,2.7699995040893555,
2017-09-08,113439.13328156438,110486.78851697152,0.3426142258170012,0.35503100744357136,0.151654358225869,0.1012423874962366,0.049458021017321885,2.5699996948242188,
2017-09-11,114429.6744211114,111665.21942139769,0.34264168210431156,0.35600915861345855,0.15158422233470115,0.10085354893290288,0.04891138801462581,3.130000114440918,
2017-09-12,114858.60362487698,112041.61274220623,0.3440113464437644,0.3555307868649536,0.15124518604933215,0.10061570087138606,0.04859697977056382,2.9800004959106445,
2017-09-13,114945.96702489618,112095.38657020556,0.3447728422267576,0.3557464548368108,0.15042228249311249,0.10053922903030324,0.04851919141301587,2.729999542236328,
2017-09-14,114700.8383658404,112059.56343508027,0.34492013667446375,0.3544127376340766,0.15115697159380306,0.1008235818917392,0.04868657220591738,2.7200002670288086,
2017-09-15,114908.61420622387,112210.4071606832,0.3443732562612362,0.3549871003545098,0.15115871735624728,0.10091870769122838,0.04856221833677828,2.7899999618530273,
2017-09-18,114969.54182101536,112449.05591014826,0.34534148316633084,0.3543340187028989,0.15105564716558587,0.10079589950109766,0.0484729514640867,2.5399999618530273,
